#separator:tab
#html:true
You should take the subway.[sound:google-e44a93e1-3e8ae98c-cab8d825-0c9d222a-74d21360.mp3]	Você deveria pegar o metrô.
It’s 30 degrees Celsius.[sound:google-055a9bd3-dea1f7ee-c8bfd6a1-444f7ebe-7419a7a2.mp3]	Está fazendo 30 graus Celsius.
"<strong><span style=""color: rgb(35, 151, 173);"">There was once</span>&nbsp;a farmer and his wife.</strong>[sound:001 There was once.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">Existia/Havia/Tinha uma vez (era uma vez)</span>&nbsp;um fazendeiro e sua esposa.</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">She had been married</span>&nbsp;before</strong>[sound:002 she had been.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">Ela tinha sido casada</span>&nbsp;antes</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">her first husband</span>&nbsp;had died</strong>[sound:003 her first husband.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">o primeiro marido dela</span>&nbsp;tinha morrido</strong>"
"<strong>and now&nbsp;<span style=""color: rgb(35, 151, 173);"">she was married again</span>.</strong>[sound:004 and now she.mp3]"	"<strong>e agora&nbsp;<span style=""color: rgb(35, 151, 173);"">ela era casada novamente</span>.</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">They lived on a remote farm</span>&nbsp;in the west of England</strong>[sound:005 they lived on.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">Eles moravam em uma remota fazenda</span>&nbsp;no oeste da Inglaterra</strong>"
"<strong>and&nbsp;<span style=""color: rgb(35, 151, 173);"">what a pair of fools</span>&nbsp;they were!</strong>[sound:006 and what a.mp3]"	"<strong>e&nbsp;<span style=""color: rgb(35, 151, 173);"">que par de tolos</span>&nbsp;eles eram!</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">Which of them</span>&nbsp;was the most foolish?</strong>[sound:007 which of them.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">Qual deles</span>&nbsp;era o mais tolo?</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">Listen to the story</span>&nbsp;and decide for yourself.</strong>[sound:008 listen to the.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">Escute a história</span>&nbsp;e decida você mesmo.</strong>"
I love my mother.[sound:google-3db6ebf5-84b855b5-7869f433-0a499bbf-5e16c759.mp3]	Eu amo minha mãe.
My father is a doctor.[sound:google-8ffc4695-2f2d89b9-5b585803-abf8f8fa-fbd7b9c8.mp3]	Meu pai é médico.
This is my sister.[sound:google-0e86df62-a071b72e-21c02202-9859e575-2ff6b7fb.mp3]	Esta é minha irmã.
My brother is in college.[sound:google-34837b19-94c7839b-970fb1ff-9975cafa-fdf11f0c.mp3]	Meu irmão está na faculdade.
My grandmother cooks well.[sound:google-b47c6db5-6ddce7f0-652fbbbc-0c5ae9f5-b5c3ad61.mp3]	Minha avó cozinha bem.
My grandfather is funny.[sound:google-dd8afcd8-f3cf7962-d02354dd-039bdc16-9814a4fb.mp3]	Meu avô é engraçado.
That's Anna's uncle.[sound:google-a0030535-14e8089a-2633bf8f-2bffed9d-23c91bc8.mp3]	Esse é o tio da Anna.
My aunt loves dancing.[sound:google-c62a1fc2-cdf3336b-a367bd5b-ced9eedf-ceccf950.mp3]	Minha tia ama dançar.
My cousins live in Dallas.[sound:google-377916be-1c838eec-d61ac36e-e0baaffc-49e9c74c.mp3]	Meus primos vivem em Dallas.
I have a son.[sound:google-6b141eb3-b3be12ef-c8f5588d-ef5b0e1a-46f83395.mp3]	Eu tenho um filho.
She has two daughters.[sound:google-06295456-7f170404-535fafe1-af64f51d-95c1ed12.mp3]	Ela tem duas filhas.
Do you have any siblings?[sound:google-e4f2e9d9-bc5389ce-12badccf-d4fd2ac6-6b23621c.mp3]	Você tem irmãos?
They have five children.[sound:google-d237d64e-067ff50c-67971fdf-947c82d5-f698cf2e.mp3]	Eles têm cinco filhos.
Her kids are at home.[sound:google-59c055f2-b9f4977c-2e22a446-e5c4bee8-8a58e357.mp3]	Os filhos dela estão em casa.
He loves his family.[sound:google-22cebdd5-9b092851-d4cb2749-880c7a8d-19d2f755.mp3]	Ele ama sua família.
They sat at a round table.[sound:google-dc82cf6a-83f81ad3-9437c84b-49ccf3fc-8419dfaa.mp3]	Eles sentaram-se à uma mesa redonda.
He has a square jaw.[sound:google-3353104e-8913e5d9-a0545652-cfd21045-5a9e3dbb.mp3]	Ele tem a mandíbula quadrada.
She drew a triangle.[sound:google-3b32d690-98328c2f-207293ac-7ac60530-ed6a9b40.mp3]	Ela desenhou um triângulo.
I want a green jacket.[sound:google-29b15dec-52b7ac39-0fd6a4ea-104605b4-a33e51e3.mp3]	Eu quero uma jaqueta verde.
The sky is blue.[sound:google-3e1607c3-4db797cc-66e3f1ee-eb32d18b-5d202db7.mp3]	O céu é azul.
"<strong><span style=""color: rgb(35, 151, 173);"">In those days</span>, there also lived&nbsp;<span style=""color: rgb(35, 151, 173);"">an old soldier</span>&nbsp;called Jack Hannaford.</strong>[sound:009 in those days.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">Naqueles dias</span>, existia (vivia) também&nbsp;<span style=""color: rgb(35, 151, 173);"">um velho soldado</span>&nbsp;chamado Jack Hannaford.</strong>"
"<span style=""background-color: rgb(244, 249, 236); color: rgb(35, 151, 173);""><strong>His coat was old</strong></span><strong>&nbsp;and he was poor,</strong>[sound:010 his coat was.mp3]"	"<span style=""background-color: rgb(244, 249, 236); color: rgb(35, 151, 173);""><strong>Seu casaco era velho</strong></span><strong>&nbsp;e ele era pobre,</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">but nobody thought</span>&nbsp;that Jack Hannaford was stupid.</strong>[sound:011 but nobody thought.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">mas ninguém pensava</span>&nbsp;que Jack Hannaford era estúpido/burro/bobo.</strong>"
"<strong>He was sly&nbsp;<span style=""color: rgb(35, 151, 173);"">like a fox</span>.</strong>[sound:012 he was sly.mp3]"	"<strong>Ele era astuto/malicioso&nbsp;<span style=""color: rgb(35, 151, 173);"">como uma raposa</span>.</strong>"
"<strong>When&nbsp;</strong><span style=""background-color: rgb(244, 249, 236); color: rgb(35, 151, 173);""><strong>he left the army</strong></span><strong>,</strong>[sound:013 when he left.mp3]"	"<strong>Quando&nbsp;</strong><span style=""background-color: rgb(244, 249, 236); color: rgb(35, 151, 173);""><strong>ele deixou o exército</strong></span><strong>,</strong>"
"<strong>he walked&nbsp;<span style=""color: rgb(35, 151, 173);"">all around the country</span>,</strong>[sound:014 he walked all.mp3]"	"<strong>ele caminhou&nbsp;<span style=""color: rgb(35, 151, 173);"">por todo o país</span>,</strong>"
"<strong>looking for ways to&nbsp;</strong><span style=""background-color: rgb(244, 249, 236); color: rgb(35, 151, 173);""><strong>play his tricks</strong></span><strong>.</strong>[sound:015 looking for ways.mp3]"	"<strong>procurando por maneiras de&nbsp;</strong><span style=""background-color: rgb(244, 249, 236); color: rgb(35, 151, 173);""><strong>“jogar seus truques” (fazer suas artimanhas)</strong></span><strong>.</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">After he had traveled</span>&nbsp;for some time,</strong>[sound:016 after he had.mp3]"	"<span style=""background-color: rgb(244, 249, 236); color: rgb(35, 151, 173);""><strong>Depois que ele tinha viajado</strong></span><strong>&nbsp;por algum tempo,</strong>"
"<strong>he came across&nbsp;<span style=""color: rgb(35, 151, 173);"">the farm belonging to the pair</span>.</strong>[sound:017 he came across.mp3]"	"<strong>ele deu de cara com&nbsp;<span style=""color: rgb(35, 151, 173);"">a fazenda que pertencia ao par (ao casal)</span>.</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">He knocked</span>&nbsp;on the door of the house,</strong>[sound:018 he knocked on.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">Ele bateu</span>&nbsp;na porta da casa,</strong>"
"<strong>and&nbsp;<span style=""color: rgb(35, 151, 173);"">a moment later</span>, the wife answered.</strong>[sound:019 and a moment.mp3]"	"<strong>e&nbsp;<span style=""color: rgb(35, 151, 173);"">“um momento depois” (pouco depois)</span>&nbsp;a esposa respondeu.</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">She looked him up and down</span>, quite astonished,</strong>[sound:020 she looked him.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">Ela olhou ele de cima a baixo</span>, muito surpresa,</strong>"
"<strong>because&nbsp;<span style=""color: rgb(35, 151, 173);"">few strangers were able to make</span>&nbsp;the difficult journey to their home.</strong>[sound:021 because few strangers.mp3]"	"<strong>porque&nbsp;<span style=""color: rgb(35, 151, 173);"">poucos desconhecidos eram capazes de fazer</span>&nbsp;a difícil jornada até a casa deles.</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">“Where did you come from?”</span>&nbsp;she asked.</strong>[sound:022 where did you.mp3]"	"<span style=""background-color: rgb(244, 249, 236); color: rgb(35, 151, 173);""><strong>“De onde você veio?”</strong></span><strong>, ela perguntou.</strong>"
Yellow is my favorite color.[sound:google-64ed5af0-31cb332b-0c33b120-7d4e08fa-942a09c9.mp3]	Amarelo é minha cor favorita.
She was wearing a red dress.[sound:google-9c55f9f7-537b1051-06331368-23dfe3fe-dbae5874.mp3]	Ela estava usando um vestido vermelho.
I love your brown shoes.[sound:google-c64d0799-84869be5-35a1a609-0976e2c7-6648f4ef.mp3]	Eu amo seus sapatos marrons.
He only wears black.[sound:google-4d58fa70-c9362dd9-b4e97885-55681266-0f70a810.mp3]	Ele só usa preto.
She has a pink Teddy bear.[sound:google-d0952a61-7365e93e-82c2c129-75243913-f99b555b.mp3]	Ela tem um ursinho de pelúcia rosa.
Their house is purple.[sound:google-ac7ead41-641c7b93-fee5860d-6ea4b551-c9803f4f.mp3]	A casa deles é roxa.
I bought a grey couch.[sound:google-c4ab096b-6c403c63-db803043-33970dd0-741f8376.mp3]	Eu comprei um sofá cinza.
He has five orange shirts.[sound:google-7c37c529-83a270fd-701ec542-ceee5710-ca0d98d9.mp3]	Ele tem cinco camisas laranja.
I ran two miles today.[sound:google-455f6896-8291639c-e8dde2fb-e6c7dd8d-9fdef334.mp3]	Eu corri duas milhas hoje.
The sculpture weighs 70 pounds.[sound:google-2deeb57c-bc9fdb5e-f2b482fe-7f3fc4b2-6289099e.mp3]	A escultura pesa 70 libras.
"<strong>Jack&nbsp;<span style=""color: rgb(35, 151, 173);"">looked up at the pale blue sky</span>,</strong>[sound:23 jack looked up.mp3]"	"<strong>Jack&nbsp;<span style=""color: rgb(35, 151, 173);"">olhou para o céu azul claro</span>,</strong>"
"<strong>and he said,&nbsp;<span style=""color: rgb(35, 151, 173);"">“I came from Heaven.”</span></strong>[sound:24 i came from.mp3]"	"<strong>e ele disse,&nbsp;<span style=""color: rgb(35, 151, 173);"">“eu vim do céu”</span>.</strong>"
"<span style=""background-color: rgb(244, 249, 236); color: rgb(35, 151, 173);""><strong>“My goodness!”</strong></span><strong>, she said.</strong>[sound:25 my goodness.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">“Meu Deus!”</span>,&nbsp;</strong><strong>ela disse.</strong>"
"<strong>“<span style=""color: rgb(35, 151, 173);"">Did you see</span>&nbsp;my husband there?”</strong>[sound:26 did you see.mp3]"	"<strong>“<span style=""color: rgb(35, 151, 173);"">Você viu</span>&nbsp;meu marido lá?”</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">The farmer’s wife was talking about</span>&nbsp;her first husband,</strong>[sound:27 the farmers wife.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">A esposa do fazendeiro estava falando sobre</span>&nbsp;</strong><strong>o primeiro marido dela,</strong>"
"<strong>the man&nbsp;<span style=""color: rgb(35, 151, 173);"">who had died</span>.</strong>[sound:28 the man who.mp3]"	"<strong>o homem&nbsp;<span style=""color: rgb(35, 151, 173);"">que tinha morrido</span>.</strong>"
"<strong>“Oh yes,&nbsp;<span style=""color: rgb(35, 151, 173);"">I&nbsp;<u>got to know</u>&nbsp;him</span>&nbsp;well</strong>[sound:29 oh yes I.mp3]"	"<strong>“Ah sim,&nbsp;<span style=""color: rgb(35, 151, 173);"">eu&nbsp;<u>conheci</u>&nbsp;ele</span>&nbsp;bem</strong>"
"<strong>when&nbsp;<span style=""color: rgb(35, 151, 173);"">I was staying in Heaven</span>,” said Jack.</strong>[sound:30 when I was.mp3]"	"<strong>quando&nbsp;<span style=""color: rgb(35, 151, 173);"">eu estava ficando/passando um tempo no céu</span>”, disse Jack.</strong>"
"<span style=""background-color: rgb(244, 249, 236); color: rgb(35, 151, 173);""><strong>“And how is he doing?”</strong></span><strong>, asked the woman.</strong>[sound:31 and how is.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">“E como ele está?”</span>,&nbsp;</strong><strong>perguntou a mulher.</strong>"
"<span style=""background-color: rgb(244, 249, 236); color: rgb(35, 151, 173);""><strong>“He is fine,”</strong></span><strong>&nbsp;replied the old soldier.</strong>[sound:32 he is fine.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">“Ele está bem”</span>, respondeu o velho soldado.</strong>"
She is pretty.[sound:google-569781b3-fb8cc866-d72fc0f3-1f129817-3fd11250.mp3]	Ela é bonita.
They are beautiful.[sound:google-d784878f-5c6afe23-01f61093-d59499bc-af08a82b.mp3]	Elas são lindas.
I think he's ugly.[sound:google-ea47753d-c3e3eb53-c070d3ca-9172d273-2539dc45.mp3]	Eu acho que ele é feio.
Peter is handsome.[sound:google-e35ee807-bbb43008-c1fe9750-99084127-50eac14b.mp3]	Peter é bonito.
You look gorgeous![sound:google-faae93db-a39bb185-229a0f8b-d654147a-d8f2dd92.mp3]	Você está linda!
Sarah is tall.[sound:google-4b2540b8-16bc5fa7-6a820443-cbc24892-fd93cc59.mp3]	Sarah é alta.
Josh is short.[sound:google-4ef00d66-4f251814-1fda98e2-fe94901b-6faea167.mp3]	Josh é baixo.
Her son is cute.[sound:google-6b1363fb-8323fc16-d3006f33-74e96ad2-4723c825.mp3]	O filho dela é fofo.
They are very thin.[sound:google-9dd98f2f-3b8a754b-02a2a2f7-987d1c4a-674465b9.mp3]	Eles são muito magros.
Her sister is chubby.[sound:google-503f660b-c6ee4c29-95a83e87-32ff548c-db3a9982.mp3]	A irmã dela é rechonchuda.
Her kids are very polite.[sound:google-645cb348-308f08f2-caa881d1-abd843b8-6655a0ae.mp3]	Os filhos dela são muito educados.
The secretary was friendly.[sound:google-542b8337-3f608a13-2d2f2aca-d83fb005-95397f28.mp3]	O secretário foi amigável.
He is so arrogant.[sound:google-844427e8-9daabb4f-f753e20b-2b3d690f-6644ebed.mp3]	Ele é tão arrogante.
His sons are intelligent.[sound:google-6bdc807e-43c12d60-b34bc1f4-a7fb9553-2bf56aaa.mp3]	Os filhos dele são inteligentes.
Mary is shy.[sound:google-7f1ca858-1032a311-8b07bc62-cd4c11db-2504ac50.mp3]	Mary é tímida.
We enjoy walking in the mountains.[sound:google-2e8f3585-0a9b19ba-91c9c177-941c4e05-bf834f34.mp3]	Nós gostamos de caminhar nas montanhas.
Some families live in the valley.[sound:google-785ee33b-991ffa7e-330a2464-b508141e-0085e518.mp3]	Algumas famílias moram no vale.
The bear lives in the forest.[sound:google-059d771c-95a5eac5-eecbcbf8-5ab1d8dc-2a93722f.mp3]	O urso vive na floresta.
He was lost in the desert.[sound:google-f9ae7030-9b55c8cd-a7679b54-d578d889-45b4e4b9.mp3]	Ele estava perdido no deserto.
There was a boat on the river.[sound:google-615394c5-f4c02db9-cbf79769-f1c24836-b60d756d.mp3]	Havia um barco no rio.
We flew over the ocean.[sound:google-a311c642-c7b69698-172d6a0f-d59879c6-1f4170de.mp3]	Nós voamos sobre o oceano.
"<strong>“He works hard&nbsp;<span style=""color: rgb(35, 151, 173);"">sewing and mending clothes</span>&nbsp;for the saints and angels,</strong>[sound:33 he works hard.mp3]"	"<strong>“Ele trabalha duro&nbsp;<span style=""color: rgb(35, 151, 173);"">costurando e remendando roupas</span>&nbsp;para as santidades e os anjos,</strong>"
"<strong>but even so,&nbsp;<span style=""color: rgb(35, 151, 173);"">he sometimes doesn’t have enough money to eat.”</span></strong>[sound:34 but even so.mp3]"	"<strong>mas mesmo assim,&nbsp;<span style=""color: rgb(35, 151, 173);"">ele às vezes não tem dinheiro o suficiente para comer.”</span></strong>"
"<span style=""color: rgb(35, 151, 173);""><strong>“And did he send me a message?”</strong></span><strong>,</strong><span style=""color: rgb(51, 51, 51);"">&nbsp;</span><strong>she asked.</strong>[sound:35 and did he.mp3]"	"<span style=""color: rgb(35, 151, 173);""><strong>“E ele me mandou uma mensagem?”</strong></span><strong>,</strong><span style=""color: rgb(51, 51, 51);"">&nbsp;</span><strong>ela perguntou.</strong>"
<strong>Yes, he did!</strong>[sound:36 yes he did.mp3]	<strong>Sim, ele mandou!</strong>
"<strong><span style=""color: rgb(35, 151, 173);"">That is why</span>&nbsp;I’ve come here.</strong>[sound:37 that is why.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">É por isso</span>&nbsp;que eu vim aqui.</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">He asked me to bring back</span>&nbsp;some money for him,</strong>[sound:38 he asked me.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">Ele me pediu para trazer de volta</span>&nbsp;</strong><strong>um pouco de dinheiro para ele,</strong>"
"<strong>so that&nbsp;<span style=""color: rgb(35, 151, 173);"">he can spend his days in paradise</span>&nbsp;more comfortably.</strong>[sound:39 so that he.mp3]"	"<strong>para que/de modo que&nbsp;<span style=""color: rgb(35, 151, 173);"">ele possa passar seus dias no paraíso</span>&nbsp;mais confortavelmente.</strong>"
"<strong>On hearing this,&nbsp;<span style=""color: rgb(35, 151, 173);"">the poor woman’s heart</span>&nbsp;almost broke with pity.</strong>[sound:40 on hearing this.mp3]"	"<strong>Ao ouvir isso,&nbsp;<span style=""color: rgb(35, 151, 173);"">o coração da pobre mulher</span>&nbsp;quase quebrou com/de piedade.</strong>"
We’re going to the beach.[sound:google-511c0d13-e73dacd8-70be71ac-72be18cd-3926be29.mp3]	Nós vamos à praia.
We went swimming in the sea.[sound:google-803fd1c4-dd376890-64468bc4-21172530-bfda59ea.mp3]	Nós fomos nadar no mar.
These islands are uninhabited.[sound:google-ca702687-311e3040-5a0a668c-b6c7b4e5-a48a0ee0.mp3]	Estas ilhas estão desabitadas.
It is a beautiful archipelago.[sound:google-87a276c7-b08ef26b-98b109dc-2eb29c03-a5b4c164.mp3]	É um lindo arquipélago.
We live in a big city.[sound:google-06c9f4b8-d1cc054b-e8fa9535-6bc9236d-a7c1ddd1.mp3]	Nós vivemos em uma cidade grande.
He lives in a small town.[sound:google-7238bc06-d06722e4-f8b26a95-dd5c7ca5-737e1e63.mp3]	Ele mora em uma cidadezinha pequena.
I dream of living in the countryside.[sound:google-33be3f1f-0e3e8311-2a1d849e-79fe27af-989a2600.mp3]	Eu sonho em morar no interior.
She's from a European country.[sound:google-25c65f01-773b0787-517ae507-080876d7-2858b5e1.mp3]	Ela é de um país europeu.
Where are you from?[sound:google-ffa5fa04-56904afb-29204415-5d8eb296-ee092f81.mp3]	De onde você é?
"<strong><span style=""color: rgb(35, 151, 173);"">I’ll give him</span>&nbsp;anything he wants!</strong>[sound:41 Ill give him.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">Eu vou dar a ele</span>&nbsp;qualquer coisa que ele quiser!</strong>"
"<span style=""color: rgb(35, 151, 173);""><strong>“He’s a good man, God bless him,”</strong></span><strong>&nbsp;she said.</strong>[sound:42 hes a good man.mp3]"	"<span style=""color: rgb(35, 151, 173);""><strong>“Ele é um bom homem, Deus o abençoe”</strong></span><strong><span style=""color: rgb(35, 151, 173);"">,</span>&nbsp;ela disse.</strong>"
"<strong>Then&nbsp;<span style=""color: rgb(35, 151, 173);"">she went to the chimney</span></strong>[sound:43 then she went.mp3]"	"<strong>Então&nbsp;<span style=""color: rgb(35, 151, 173);"">ela foi até a chaminé</span></strong>"
"<strong>where&nbsp;<span style=""color: rgb(35, 151, 173);"">the couple’s savings</span>&nbsp;were kept hidden.</strong>[sound:44 where the couples.mp3]"	"<strong>onde&nbsp;<span style=""color: rgb(35, 151, 173);"">as economias do casal</span>&nbsp;eram mantidas (ficavam) escondidas.</strong>"
"<strong>She took out&nbsp;<span style=""color: rgb(35, 151, 173);"">two pieces of gold</span>&nbsp;and&nbsp;<span style=""color: rgb(35, 151, 173);"">five pieces of silver</span>,</strong>[sound:45 she took out.mp3]"	"<strong>Ela pegou/retirou&nbsp;<span style=""color: rgb(35, 151, 173);"">duas moedas de ouro</span>&nbsp;e&nbsp;<span style=""color: rgb(35, 151, 173);"">cinco moedas de prata</span>,</strong>"
"<strong>which&nbsp;<span style=""color: rgb(35, 151, 173);"">in those days</span>&nbsp;was a lot of money.</strong>[sound:46 which in those.mp3]"	"<strong>o que&nbsp;<span style=""color: rgb(35, 151, 173);"">naqueles dias</span>&nbsp;era muito dinheiro.</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">She handed everything over</span>&nbsp;</strong><strong>to the old soldier</strong>[sound:47 she handed everything.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">Ela entregou tudo</span>&nbsp;</strong><strong>para o velho soldado</strong>"
